face_present,face_count,yaw,pitch,roll,left_EAR,right_EAR,gaze_direction,mouth_ratio,face_area,label
1,1,4.1,30.0,-1.2,0.245,0.283,3,0.001,0.065,Normal
1,1,4.21,30.0,-1.41,0.243,0.295,3,0.002,0.065,Normal
1,1,3.63,30.0,-1.48,0.243,0.289,3,0.001,0.064,Normal
1,1,4.05,30.0,-1.13,0.243,0.287,3,0.001,0.065,Normal
1,1,3.87,30.0,-1.37,0.247,0.296,3,0.001,0.063,Normal
1,1,3.52,30.0,-0.65,0.202,0.201,3,0.001,0.066,Normal
1,1,3.57,30.0,-1.33,0.235,0.276,3,0.002,0.065,Normal
1,1,3.55,30.0,-1.37,0.243,0.274,3,0.001,0.065,Normal
1,1,3.6,30.0,-1.66,0.242,0.278,3,0.001,0.064,Normal
1,1,3.7,30.0,-1.54,0.241,0.28,3,0.0,0.064,Normal
1,1,3.51,30.0,-1.48,0.235,0.284,3,0.0,0.065,Normal
1,1,3.52,30.0,-1.57,0.245,0.282,3,0.001,0.065,Normal
1,1,3.28,30.0,-1.72,0.238,0.28,3,0.001,0.066,Normal
1,1,3.34,30.0,-1.62,0.242,0.275,3,0.001,0.064,Normal
1,1,3.38,30.0,-1.63,0.236,0.287,3,0.001,0.063,Normal
1,1,3.34,30.0,-1.69,0.244,0.276,3,0.001,0.066,Normal
1,1,3.23,30.0,-1.84,0.247,0.287,3,0.001,0.062,Normal
1,1,3.14,30.0,-1.96,0.249,0.274,3,0.002,0.064,Normal
1,1,3.11,30.0,-1.99,0.238,0.264,3,0.002,0.063,Normal
1,1,2.91,30.0,-1.79,0.254,0.265,3,0.002,0.063,Normal
1,1,2.93,30.0,-2.19,0.254,0.277,3,0.003,0.063,Normal
1,1,3.24,30.0,-2.39,0.249,0.283,3,0.001,0.063,Normal
1,1,3.0,30.0,-2.14,0.251,0.271,3,0.001,0.062,Normal
1,1,2.99,30.0,-2.19,0.245,0.27,3,0.003,0.061,Normal
1,1,2.7,30.0,-2.27,0.25,0.283,3,0.002,0.062,Normal
1,1,2.8,30.0,-2.3,0.239,0.281,3,0.002,0.064,Normal
1,1,2.99,30.0,-2.37,0.25,0.286,3,0.003,0.062,Normal
1,1,3.0,30.0,-2.37,0.25,0.272,3,0.002,0.063,Normal
1,1,2.77,30.0,-2.33,0.247,0.28,3,0.0,0.061,Normal
1,1,2.4,30.0,-2.26,0.245,0.28,3,0.002,0.06,Normal
1,1,2.99,30.0,-2.4,0.243,0.274,3,0.003,0.063,Normal
1,1,2.94,30.0,-2.57,0.245,0.292,3,0.001,0.06,Normal
1,1,2.94,30.0,-2.67,0.241,0.29,3,0.001,0.061,Normal
1,1,2.68,30.0,-2.44,0.255,0.285,3,0.003,0.061,Normal
1,1,3.1,30.0,-2.34,0.254,0.284,3,0.004,0.062,Normal
1,1,2.76,30.0,-2.7,0.244,0.287,3,0.002,0.064,Normal
1,1,2.48,30.0,-2.52,0.255,0.283,3,0.003,0.064,Normal
1,1,2.58,30.0,-2.89,0.255,0.28,3,0.002,0.064,Normal
1,1,2.33,30.0,-2.73,0.251,0.285,3,0.004,0.066,Normal
1,1,2.51,30.0,-2.48,0.24,0.274,3,0.003,0.066,Normal
1,1,2.72,30.0,-2.7,0.242,0.282,3,0.002,0.066,Normal
1,1,3.07,30.0,-2.63,0.247,0.274,3,0.003,0.066,Normal
1,1,3.1,30.0,-2.63,0.252,0.277,3,0.003,0.066,Normal
1,1,2.73,30.0,-2.92,0.248,0.283,3,0.002,0.067,Normal
1,1,2.39,30.0,-2.16,0.188,0.161,3,0.004,0.064,Normal
1,1,2.51,30.0,-3.01,0.237,0.274,3,0.002,0.067,Normal
1,1,2.34,30.0,-2.67,0.234,0.266,3,0.003,0.067,Normal
1,1,2.86,30.0,-2.76,0.254,0.281,3,0.0,0.064,Normal
1,1,2.6,30.0,-2.59,0.256,0.277,3,0.002,0.068,Normal
1,1,2.66,30.0,-2.75,0.252,0.28,3,0.0,0.067,Normal
1,1,2.39,30.0,-2.76,0.244,0.266,3,0.003,0.067,Normal
1,1,2.47,30.0,-2.84,0.248,0.28,3,0.003,0.068,Normal
1,1,2.53,30.0,-2.58,0.244,0.273,3,0.004,0.068,Normal
1,1,2.64,30.0,-2.87,0.251,0.274,3,0.003,0.068,Normal
1,1,2.3,30.0,-2.61,0.248,0.27,3,0.004,0.068,Normal
1,1,2.5,30.0,-2.88,0.246,0.273,3,0.004,0.067,Normal
1,1,2.56,30.0,-2.89,0.249,0.279,3,0.003,0.067,Normal
1,1,2.74,30.0,-2.87,0.247,0.279,3,0.002,0.067,Normal
1,1,2.44,30.0,-2.98,0.247,0.275,3,0.002,0.064,Normal
1,1,2.19,30.0,-2.99,0.252,0.281,3,0.004,0.067,Normal
1,1,2.25,30.0,-2.97,0.249,0.276,3,0.004,0.069,Normal
1,1,2.4,30.0,-2.9,0.242,0.28,3,0.003,0.068,Normal
1,1,2.76,30.0,-2.96,0.247,0.286,3,0.002,0.067,Normal
1,1,2.67,30.0,-3.74,0.219,0.232,3,0.001,0.068,Normal
1,1,2.43,30.0,-3.01,0.254,0.247,3,0.002,0.068,Normal
1,1,2.5,30.0,-2.5,0.224,0.253,3,0.003,0.068,Normal
1,1,2.98,30.0,-2.84,0.239,0.262,3,0.001,0.069,Normal
1,1,2.83,30.0,-2.73,0.241,0.261,3,0.0,0.068,Normal
1,1,2.58,30.0,-2.85,0.242,0.263,3,0.001,0.067,Normal
1,1,2.67,30.0,-2.89,0.236,0.264,3,0.003,0.067,Normal
1,1,2.95,30.0,-2.77,0.239,0.262,3,0.0,0.068,Normal
1,1,3.54,30.0,-1.48,0.229,0.274,3,0.001,0.063,Normal
1,1,4.67,30.0,-0.72,0.229,0.279,3,0.001,0.064,Normal
1,1,4.53,30.0,-0.89,0.241,0.275,3,0.001,0.065,Normal
1,1,4.3,30.0,-0.99,0.24,0.28,3,0.001,0.067,Normal
1,1,9.0,30.0,-0.88,0.263,0.303,3,0.001,0.062,Normal
1,1,8.79,30.0,-0.96,0.27,0.317,3,0.003,0.066,Normal
1,1,4.47,30.0,-0.47,0.138,0.159,3,0.004,0.062,Normal
1,1,3.17,30.0,-1.18,0.233,0.26,3,0.001,0.061,Normal
1,1,3.15,30.0,-2.0,0.237,0.258,3,0.001,0.06,Normal
1,1,3.06,30.0,-2.17,0.251,0.268,3,0.001,0.062,Normal
1,1,3.18,30.0,-1.94,0.244,0.249,3,0.001,0.062,Normal
1,1,3.11,30.0,-1.86,0.241,0.267,3,0.002,0.062,Normal
1,1,3.23,30.0,-1.8,0.237,0.275,3,0.001,0.061,Normal
1,1,3.49,30.0,-1.02,0.232,0.256,3,0.001,0.063,Normal
1,1,-5.76,30.0,-1.94,0.141,0.178,3,0.001,0.054,Normal
1,1,-3.48,30.0,-3.37,0.128,0.188,3,0.003,0.063,Normal
1,1,3.35,30.0,1.75,0.211,0.244,3,0.002,0.06,Normal
1,1,6.67,30.0,5.52,0.226,0.258,3,0.002,0.055,Normal
1,1,5.64,30.0,5.7,0.224,0.27,3,0.003,0.05,Normal
1,1,7.34,30.0,2.2,0.233,0.286,3,0.003,0.052,Normal
1,1,7.0,30.0,1.52,0.238,0.299,3,0.002,0.057,Normal
1,1,7.05,30.0,1.69,0.239,0.275,3,0.003,0.057,Normal
1,1,6.78,30.0,0.78,0.234,0.28,3,0.001,0.06,Normal
1,1,6.44,30.0,1.32,0.176,0.247,3,0.001,0.06,Normal
1,1,6.47,30.0,1.5,0.149,0.234,3,0.001,0.058,Normal
1,1,6.66,30.0,0.93,0.222,0.276,3,0.002,0.059,Normal
1,1,6.34,30.0,0.84,0.229,0.276,3,0.002,0.057,Normal
1,1,6.17,30.0,0.72,0.235,0.278,3,0.001,0.059,Normal
1,1,6.2,30.0,0.92,0.229,0.282,3,0.001,0.058,Normal
1,1,6.41,30.0,0.66,0.227,0.284,3,0.002,0.059,Normal
1,1,6.11,30.0,0.53,0.216,0.275,3,0.002,0.057,Normal
1,1,6.24,30.0,0.41,0.233,0.279,3,0.002,0.058,Normal
1,1,5.93,30.0,0.28,0.233,0.275,3,0.002,0.057,Normal
1,1,5.74,30.0,0.38,0.233,0.275,3,0.003,0.057,Normal
1,1,6.08,30.0,0.59,0.226,0.286,3,0.002,0.056,Normal
1,1,6.13,30.0,0.57,0.226,0.282,3,0.003,0.057,Normal
1,1,5.97,30.0,0.57,0.228,0.282,3,0.003,0.058,Normal
1,1,5.73,30.0,0.65,0.238,0.284,3,0.004,0.058,Normal
1,1,5.72,30.0,0.51,0.232,0.286,3,0.003,0.058,Normal
1,1,5.84,30.0,0.48,0.236,0.288,3,0.003,0.056,Normal
1,1,6.07,30.0,0.72,0.228,0.293,3,0.003,0.059,Normal
1,1,6.01,30.0,0.67,0.24,0.286,3,0.005,0.061,Normal
1,1,5.9,30.0,0.38,0.239,0.288,3,0.003,0.063,Normal
1,1,6.31,30.0,0.24,0.228,0.282,3,0.001,0.066,Normal
1,1,5.78,30.0,-0.18,0.226,0.288,3,0.004,0.061,Normal
1,1,3.0,30.0,-0.51,0.239,0.272,3,0.004,0.062,Normal
1,1,5.38,30.0,-0.51,0.225,0.278,3,0.004,0.062,Normal
1,1,5.56,30.0,0.14,0.233,0.283,3,0.004,0.059,Normal
1,1,6.1,30.0,0.78,0.228,0.276,3,0.003,0.058,Normal
1,1,7.92,30.0,1.07,0.217,0.241,3,0.002,0.056,Normal
1,1,8.74,30.0,1.5,0.282,0.346,3,0.009,0.06,Normal
1,1,7.49,30.0,0.47,0.253,0.328,3,0.006,0.064,Normal
1,1,2.88,30.0,-0.38,0.25,0.292,3,0.006,0.061,Normal
1,1,1.71,30.0,-0.48,0.26,0.289,3,0.004,0.061,Normal
1,1,0.66,30.0,-1.27,0.26,0.296,3,0.004,0.057,Normal
1,1,-2.45,30.0,-1.29,0.264,0.306,3,0.003,0.058,Normal
1,1,-3.52,30.0,-1.13,0.244,0.311,3,0.003,0.056,Normal
1,1,-2.71,30.0,-1.05,0.254,0.305,3,0.004,0.056,Normal
1,1,-0.28,30.0,-1.22,0.241,0.29,3,0.003,0.058,Normal
1,1,1.06,30.0,-0.38,0.254,0.277,3,0.004,0.059,Normal
1,1,4.86,30.0,-0.29,0.25,0.299,3,0.0,0.062,Normal
1,1,6.42,30.0,-0.44,0.226,0.248,3,0.002,0.06,Normal
1,1,6.74,30.0,-0.64,0.222,0.264,3,0.002,0.062,Normal
1,1,7.2,30.0,-0.39,0.243,0.303,3,0.002,0.06,Normal
1,1,7.43,30.0,0.21,0.245,0.286,3,0.002,0.06,Normal
1,1,7.5,30.0,-0.04,0.244,0.304,3,0.001,0.059,Normal
1,1,7.86,30.0,-0.16,0.235,0.277,3,0.002,0.058,Normal
1,1,8.15,30.0,0.07,0.229,0.266,3,0.003,0.057,Normal
1,1,8.18,30.0,0.04,0.215,0.251,3,0.003,0.057,Normal
1,1,8.25,30.0,-0.19,0.218,0.268,3,0.003,0.059,Normal
1,1,7.81,30.0,-0.02,0.216,0.257,3,0.003,0.058,Normal
1,1,7.6,30.0,-0.21,0.22,0.265,3,0.004,0.058,Normal
1,1,7.16,30.0,-0.45,0.239,0.288,3,0.002,0.056,Normal
1,1,7.17,30.0,-0.31,0.246,0.305,3,0.002,0.057,Normal
1,1,7.25,30.0,-0.28,0.245,0.323,3,0.003,0.059,Normal
1,1,7.1,30.0,-0.21,0.253,0.343,3,0.003,0.059,Normal
1,1,7.27,30.0,0.06,0.26,0.322,3,0.004,0.058,Normal
1,1,7.31,30.0,0.12,0.271,0.309,3,0.002,0.06,Normal
1,1,7.1,30.0,0.07,0.261,0.3,3,0.004,0.061,Normal
1,1,7.33,30.0,-0.03,0.259,0.305,3,0.003,0.061,Normal
1,1,7.01,30.0,-0.17,0.233,0.267,3,0.003,0.06,Normal
1,1,7.03,30.0,-0.31,0.226,0.267,3,0.004,0.059,Normal
1,1,6.67,30.0,-0.48,0.221,0.266,3,0.003,0.061,Normal
1,1,6.21,30.0,-0.96,0.233,0.282,3,0.002,0.066,Normal
1,1,6.13,30.0,-0.94,0.24,0.306,3,0.002,0.063,Normal
1,1,6.41,30.0,-0.78,0.242,0.311,3,0.001,0.063,Normal
1,1,6.27,30.0,-0.69,0.257,0.318,3,0.004,0.063,Normal
1,1,5.96,30.0,-0.56,0.259,0.307,3,0.003,0.068,Normal
1,1,6.01,30.0,-0.74,0.255,0.315,3,0.004,0.069,Normal
1,1,4.85,30.0,-1.23,0.257,0.308,3,0.0,0.065,Normal
1,1,4.21,30.0,-1.18,0.243,0.267,3,0.003,0.063,Normal
1,1,4.61,30.0,-1.37,0.234,0.271,3,0.003,0.06,Normal
1,1,4.53,30.0,-1.37,0.226,0.262,3,0.003,0.06,Normal
1,1,4.58,30.0,-1.49,0.226,0.263,3,0.004,0.063,Normal
1,1,3.25,30.0,-2.14,0.231,0.282,3,0.003,0.059,Normal
1,1,2.76,30.0,-2.1,0.243,0.294,3,0.002,0.061,Normal
1,1,3.05,30.0,-1.89,0.246,0.302,3,0.003,0.061,Normal
1,1,2.77,30.0,-1.66,0.257,0.314,3,0.003,0.062,Normal
1,1,2.73,30.0,-1.58,0.255,0.314,3,0.003,0.061,Normal
1,1,2.76,30.0,-1.66,0.259,0.323,3,0.003,0.061,Normal
1,1,2.65,30.0,-1.54,0.252,0.308,3,0.004,0.06,Normal
1,1,2.69,30.0,-1.87,0.255,0.31,3,0.004,0.06,Normal
1,1,2.08,30.0,-2.0,0.253,0.312,3,0.003,0.06,Normal
1,1,2.02,30.0,-1.89,0.245,0.286,3,0.003,0.059,Normal
1,1,1.79,30.0,-1.85,0.243,0.278,3,0.002,0.058,Normal
1,1,2.09,30.0,-2.14,0.245,0.275,3,0.003,0.059,Normal
1,1,2.0,30.0,-1.9,0.241,0.268,3,0.003,0.059,Normal
1,1,1.92,30.0,-2.12,0.23,0.274,3,0.003,0.059,Normal
1,1,2.05,30.0,-2.15,0.228,0.264,3,0.004,0.059,Normal
1,1,2.27,30.0,-2.38,0.236,0.262,3,0.004,0.059,Normal
1,1,1.6,30.0,-2.54,0.219,0.276,3,0.005,0.06,Normal
1,1,0.91,30.0,-2.56,0.222,0.266,3,0.001,0.061,Normal
1,1,0.91,30.0,-2.81,0.243,0.274,3,0.0,0.058,Normal
1,1,0.91,30.0,-2.58,0.242,0.304,3,0.004,0.058,Normal
1,1,0.76,30.0,-2.59,0.258,0.321,3,0.002,0.059,Normal
1,1,1.03,30.0,-2.43,0.256,0.324,3,0.002,0.06,Normal
1,1,0.9,30.0,-2.5,0.265,0.327,3,0.004,0.06,Normal
1,1,0.71,30.0,-2.27,0.262,0.331,3,0.002,0.059,Normal
1,1,0.14,30.0,-2.02,0.26,0.332,3,0.003,0.058,Normal
1,1,0.07,30.0,-2.1,0.267,0.3,3,0.003,0.056,Normal
1,1,-0.38,30.0,-2.58,0.258,0.303,3,0.004,0.056,Normal
1,1,-0.45,30.0,-2.71,0.251,0.283,3,0.004,0.056,Normal
1,1,-0.4,30.0,-2.67,0.235,0.249,3,0.005,0.055,Normal
1,1,-0.68,30.0,-2.91,0.231,0.24,3,0.003,0.06,Normal
1,1,-0.88,30.0,-2.99,0.227,0.258,3,0.003,0.058,Normal
1,1,-0.91,30.0,-3.26,0.224,0.254,3,0.003,0.057,Normal
1,1,-2.81,30.0,-3.63,0.237,0.261,3,0.005,0.056,Normal
1,1,-3.3,30.0,-3.57,0.238,0.32,3,0.005,0.058,Normal
1,1,-3.58,30.0,-3.53,0.244,0.328,3,0.005,0.058,Normal
1,1,-3.57,30.0,-3.43,0.251,0.322,3,0.001,0.061,Normal
1,1,-3.65,30.0,-3.22,0.25,0.324,3,0.004,0.063,Normal
1,1,-3.69,30.0,-3.43,0.257,0.342,3,0.004,0.062,Normal
1,1,-4.1,30.0,-3.37,0.254,0.329,3,0.006,0.061,Normal
1,1,-4.13,30.0,-3.42,0.258,0.314,3,0.005,0.06,Normal
1,1,-4.22,30.0,-3.34,0.258,0.312,3,0.006,0.06,Normal
1,1,-4.57,30.0,-3.38,0.247,0.294,3,0.005,0.057,Normal
1,1,-4.74,30.0,-3.97,0.221,0.258,3,0.005,0.058,Normal
1,1,-4.88,30.0,-3.88,0.224,0.27,3,0.006,0.059,Normal
1,1,-4.81,30.0,-3.81,0.214,0.262,3,0.006,0.058,Normal
1,1,-5.17,30.0,-4.04,0.204,0.239,3,0.002,0.057,Normal
1,1,-4.92,30.0,-4.65,0.208,0.229,3,0.003,0.061,Normal
1,1,-5.44,30.0,-4.71,0.242,0.276,3,0.002,0.065,Normal
1,1,-6.35,30.0,-4.5,0.243,0.279,3,0.002,0.063,Normal
1,1,-5.88,30.0,-4.16,0.252,0.314,3,0.004,0.062,Normal
1,1,-6.08,30.0,-3.62,0.273,0.349,3,0.006,0.064,Normal
1,1,-6.23,30.0,-3.51,0.276,0.347,3,0.005,0.063,Normal
1,1,-6.12,30.0,-3.57,0.283,0.341,3,0.005,0.063,Normal
1,1,-7.84,30.0,-4.49,0.306,0.36,3,0.002,0.063,Normal
1,1,-7.31,30.0,-4.18,0.298,0.338,3,0.004,0.064,Normal
1,1,-7.16,30.0,-4.57,0.27,0.321,3,0.004,0.063,Normal
1,1,-7.23,30.0,-4.65,0.259,0.291,3,0.004,0.063,Normal
1,1,-7.24,30.0,-4.9,0.242,0.279,3,0.003,0.062,Normal
1,1,-7.34,30.0,-5.23,0.236,0.257,3,0.004,0.06,Normal
1,1,-7.77,30.0,-5.44,0.255,0.306,3,0.002,0.061,Normal
1,1,-8.39,30.0,-5.43,0.267,0.33,3,0.002,0.062,Normal
1,1,-9.38,30.0,-5.12,0.278,0.341,3,0.003,0.063,Normal
1,1,-8.97,30.0,-4.86,0.292,0.342,3,0.003,0.063,Normal
1,1,-8.13,30.0,-5.62,0.163,0.084,3,0.001,0.063,Normal
1,1,-5.07,30.0,-4.21,0.202,0.267,3,0.005,0.061,Normal
1,1,-0.18,30.0,-2.39,0.237,0.308,3,0.006,0.061,Normal
1,1,3.58,30.0,-0.34,0.255,0.299,3,0.005,0.058,Normal
1,1,3.32,30.0,-0.56,0.26,0.297,3,0.002,0.062,Normal
1,1,2.48,30.0,-0.81,0.254,0.297,3,0.003,0.058,Normal
1,1,0.88,30.0,-1.17,0.265,0.295,3,0.003,0.06,Normal
1,1,-0.56,30.0,-1.46,0.259,0.301,3,0.002,0.062,Normal
1,1,-1.5,30.0,-1.51,0.265,0.291,3,0.002,0.062,Normal
1,1,-2.67,30.0,-2.1,0.246,0.303,3,0.006,0.06,Normal
1,1,-3.63,30.0,-2.38,0.253,0.301,3,0.003,0.061,Normal
1,1,-3.85,30.0,-2.88,0.231,0.32,3,0.005,0.058,Normal
1,1,-4.44,30.0,-2.56,0.24,0.329,3,0.004,0.058,Normal
1,1,-4.47,30.0,-2.47,0.249,0.318,3,0.004,0.059,Normal
1,1,-4.11,30.0,-2.89,0.253,0.334,3,0.004,0.059,Normal
1,1,-5.3,30.0,-2.75,0.259,0.325,3,0.006,0.059,Normal
1,1,-6.15,30.0,-3.66,0.265,0.339,3,0.005,0.06,Normal
1,1,-8.75,30.0,-3.84,0.269,0.332,3,0.003,0.058,Normal
1,1,-9.94,30.0,-3.47,0.274,0.326,3,0.004,0.063,Normal
1,1,-9.81,30.0,-3.41,0.273,0.321,3,0.0,0.06,Normal
1,1,-10.13,30.0,-3.66,0.289,0.322,3,0.001,0.054,Normal
1,1,-8.78,30.0,-3.41,0.265,0.326,3,0.002,0.054,Normal
1,1,-7.55,30.0,-3.38,0.27,0.284,3,0.003,0.058,Normal
1,1,-6.0,30.0,-2.95,0.238,0.279,3,0.005,0.056,Normal
1,1,-4.8,30.0,-2.74,0.237,0.274,3,0.004,0.057,Normal
1,1,-0.68,30.0,-2.49,0.247,0.276,3,0.005,0.055,Normal
1,1,0.05,30.0,-1.76,0.258,0.294,3,0.006,0.057,Normal
1,1,1.82,30.0,-1.41,0.254,0.292,3,0.004,0.062,Normal
1,1,3.64,30.0,-1.28,0.247,0.288,3,0.005,0.06,Normal
1,1,4.23,30.0,-1.01,0.254,0.294,3,0.005,0.059,Normal
1,1,3.95,30.0,-0.82,0.249,0.299,3,0.003,0.06,Normal
1,1,4.12,30.0,-0.79,0.257,0.314,3,0.003,0.063,Normal
1,1,2.97,30.0,-0.63,0.26,0.309,3,0.004,0.059,Normal
1,1,2.4,30.0,-0.98,0.258,0.302,3,0.003,0.062,Normal
1,1,1.23,30.0,-1.24,0.256,0.306,3,0.002,0.057,Normal
1,1,-0.51,30.0,-1.3,0.271,0.29,3,0.002,0.059,Normal
1,1,-1.74,30.0,-2.08,0.267,0.295,3,0.003,0.057,Normal
1,1,-2.18,30.0,-2.24,0.258,0.304,3,0.005,0.057,Normal
1,1,-3.74,30.0,-2.43,0.251,0.318,3,0.004,0.059,Normal
1,1,-4.55,30.0,-2.84,0.25,0.296,3,0.003,0.058,Normal
1,1,-5.22,30.0,-2.72,0.247,0.302,3,0.005,0.056,Normal
1,1,-5.99,30.0,-2.83,0.279,0.32,3,0.002,0.058,Normal
1,1,-7.56,30.0,-3.43,0.263,0.332,3,0.001,0.059,Normal
1,1,-8.8,30.0,-4.44,0.269,0.354,3,0.002,0.058,Normal
1,1,-8.86,30.0,-4.28,0.271,0.347,3,0.002,0.059,Normal
1,1,-9.49,30.0,-4.2,0.276,0.331,3,0.002,0.059,Normal
1,1,-9.97,30.0,-4.4,0.264,0.331,3,0.004,0.058,Normal
1,1,-9.79,30.0,-4.83,0.273,0.334,3,0.002,0.056,Normal
1,1,-9.85,30.0,-4.52,0.256,0.304,3,0.003,0.056,Normal
1,1,-7.85,30.0,-4.4,0.253,0.298,3,0.003,0.057,Normal
1,1,-5.68,30.0,-3.35,0.235,0.283,3,0.002,0.06,Normal
1,1,-4.46,30.0,-2.9,0.233,0.279,3,0.003,0.056,Normal
1,1,-3.26,30.0,-2.6,0.224,0.262,3,0.003,0.057,Normal
1,1,-1.15,30.0,-2.17,0.223,0.274,3,0.004,0.058,Normal
1,1,-0.02,30.0,-1.64,0.239,0.289,3,0.004,0.06,Normal
1,1,2.02,30.0,-1.26,0.241,0.262,3,0.004,0.059,Normal
1,1,4.02,30.0,-0.87,0.256,0.286,3,0.004,0.057,Normal
1,1,4.66,30.0,-0.7,0.254,0.292,3,0.001,0.064,Normal
1,1,4.88,30.0,-0.62,0.262,0.295,3,0.0,0.07,Normal
1,1,5.15,30.0,-0.53,0.254,0.292,3,0.001,0.067,Normal
1,1,4.48,30.0,-1.01,0.26,0.294,3,0.003,0.064,Normal
1,1,3.54,30.0,-1.09,0.252,0.281,3,0.003,0.066,Normal
1,1,1.26,30.0,-1.08,0.239,0.303,3,0.003,0.064,Normal
1,1,0.4,30.0,-1.55,0.248,0.303,3,0.004,0.062,Normal
1,1,-0.89,30.0,-1.79,0.265,0.274,3,0.003,0.061,Normal
1,1,-2.0,30.0,-2.54,0.242,0.303,3,0.001,0.063,Normal
1,1,-4.54,30.0,-3.25,0.246,0.31,3,0.005,0.058,Normal
1,1,-5.98,30.0,-3.91,0.254,0.295,3,0.001,0.055,Normal
1,1,-7.06,30.0,-3.72,0.266,0.304,3,0.001,0.058,Normal
1,1,-7.64,30.0,-3.73,0.259,0.3,3,0.002,0.057,Normal
1,1,-8.63,30.0,-4.12,0.262,0.315,3,0.003,0.057,Normal
1,1,-8.2,30.0,-4.26,0.242,0.308,3,0.001,0.059,Normal
1,1,-7.83,30.0,-4.04,0.252,0.297,3,0.002,0.06,Normal
1,1,-7.42,30.0,-4.02,0.238,0.268,3,0.002,0.059,Normal
1,1,-7.26,30.0,-4.1,0.224,0.28,3,0.005,0.061,Normal
1,1,-4.76,30.0,-3.94,0.235,0.27,3,0.004,0.058,Normal
1,1,-2.77,30.0,-2.99,0.234,0.279,3,0.002,0.062,Normal
1,1,-0.19,30.0,-2.36,0.249,0.266,3,0.005,0.06,Normal
1,1,3.19,30.0,-1.71,0.245,0.279,3,0.001,0.069,Normal
1,1,3.5,30.0,-1.53,0.265,0.276,3,0.002,0.07,Normal
1,1,5.21,30.0,-1.28,0.248,0.286,3,0.002,0.063,Normal
1,1,7.26,30.0,-1.22,0.242,0.295,3,0.001,0.061,Normal
1,1,7.93,30.0,-0.84,0.259,0.297,3,0.001,0.065,Normal
1,1,6.6,30.0,-0.39,0.253,0.299,3,0.002,0.06,Normal
1,1,6.25,30.0,-0.62,0.257,0.304,3,0.002,0.063,Normal
1,1,4.8,30.0,-1.05,0.26,0.302,3,0.002,0.064,Normal
1,1,3.09,30.0,-1.05,0.249,0.297,3,0.003,0.066,Normal
1,1,1.45,30.0,-1.62,0.235,0.286,3,0.003,0.063,Normal
1,1,-0.87,30.0,-2.36,0.242,0.264,3,0.004,0.066,Normal
1,1,-1.76,30.0,-3.11,0.248,0.284,3,0.001,0.066,Normal
1,1,-3.24,30.0,-3.57,0.256,0.304,3,0.001,0.06,Normal
1,1,-4.78,30.0,-3.74,0.249,0.282,3,0.002,0.056,Normal
1,1,-5.56,30.0,-4.15,0.262,0.286,3,0.001,0.055,Normal
1,1,-6.98,30.0,-4.17,0.244,0.279,3,0.002,0.061,Normal
1,1,-7.08,30.0,-4.08,0.251,0.277,3,0.001,0.06,Normal
1,1,-7.84,30.0,-4.64,0.241,0.269,3,0.001,0.056,Normal
1,1,-7.92,30.0,-4.61,0.248,0.273,3,0.002,0.061,Normal
1,1,-6.65,30.0,-4.75,0.224,0.261,3,0.002,0.064,Normal
1,1,-3.0,30.0,-4.05,0.212,0.251,3,0.006,0.059,Normal
1,1,-1.68,30.0,-3.55,0.225,0.27,3,0.004,0.063,Normal
1,1,-0.07,30.0,-3.2,0.228,0.268,3,0.005,0.061,Normal
1,1,0.67,30.0,-2.66,0.232,0.26,3,0.002,0.058,Normal
1,1,2.19,30.0,-1.91,0.242,0.269,3,0.002,0.06,Normal
1,1,3.53,30.0,-1.58,0.246,0.26,3,0.001,0.062,Normal
1,1,5.12,30.0,-0.88,0.247,0.264,3,0.001,0.062,Normal
1,1,5.0,30.0,-1.04,0.249,0.273,3,0.001,0.066,Normal
1,1,4.72,30.0,-0.94,0.251,0.282,3,0.003,0.066,Normal
1,1,4.05,30.0,-1.0,0.253,0.295,3,0.001,0.066,Normal
1,1,2.7,30.0,-1.43,0.243,0.277,3,0.002,0.067,Normal
1,1,2.02,30.0,-1.81,0.249,0.27,3,0.001,0.066,Normal
1,1,1.49,30.0,-2.13,0.25,0.28,3,0.003,0.062,Normal
1,1,0.47,30.0,-1.85,0.254,0.292,3,0.004,0.06,Normal
1,1,-1.25,30.0,-2.7,0.239,0.276,3,0.002,0.062,Normal
1,1,-2.39,30.0,-2.86,0.243,0.289,3,0.001,0.064,Normal
1,1,-4.01,30.0,-3.4,0.243,0.281,3,0.001,0.059,Normal
1,1,-5.17,30.0,-3.76,0.255,0.296,3,0.001,0.058,Normal
1,1,-5.6,30.0,-4.5,0.251,0.293,3,0.002,0.06,Normal
1,1,-6.69,30.0,-4.22,0.255,0.282,3,0.001,0.059,Normal
1,1,-7.32,30.0,-4.72,0.25,0.292,3,0.002,0.061,Normal
1,1,-8.52,30.0,-4.72,0.257,0.285,3,0.001,0.058,Normal
1,1,-8.37,30.0,-5.18,0.259,0.285,3,0.004,0.056,Normal
1,1,-6.45,30.0,-5.21,0.237,0.26,3,0.001,0.059,Normal
1,1,-5.7,30.0,-4.37,0.238,0.254,3,0.001,0.063,Normal
1,1,-3.01,30.0,-3.89,0.239,0.24,3,0.001,0.058,Normal
1,1,0.32,30.0,-3.54,0.216,0.257,3,0.002,0.062,Normal
1,1,3.44,30.0,-2.56,0.236,0.257,3,0.001,0.065,Normal
1,1,4.43,30.0,-1.61,0.23,0.262,3,0.001,0.067,Normal
